timestamp,site,buy,sell
2025-10-26T01:19:45+03:00,tavex_100g,22828.0,22458.0
2025-10-26T01:32:02+03:00,topgold_100g,22749.0,22749.0
2025-10-26T01:32:02+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T01:32:02+03:00,tavex_1g,256.0,232.0
2025-10-26T01:32:02+03:00,tavex_100g,22828.0,22458.0
2025-10-26T01:40:29+03:00,topgold_100g,22749.0,22749.0
2025-10-26T01:40:29+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T01:40:29+03:00,tavex_1g,256.0,232.0
2025-10-26T01:40:29+03:00,tavex_100g,22828.0,22458.0
2025-10-26T01:46:59+03:00,topgold_100g,22749.0,22749.0
2025-10-26T01:46:59+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T01:46:59+03:00,tavex_1g,256.0,232.0
2025-10-26T01:46:59+03:00,tavex_100g,22828.0,22458.0
2025-10-26T01:53:34+03:00,topgold_100g,22749.0,22749.0
2025-10-26T01:53:34+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T01:53:34+03:00,tavex_1g,256.0,232.0
2025-10-26T01:53:34+03:00,tavex_100g,22828.0,22458.0
2025-10-26T01:59:19+03:00,topgold_100g,22749.0,22749.0
2025-10-26T01:59:19+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T01:59:19+03:00,tavex_1g,256.0,232.0
2025-10-26T01:59:19+03:00,tavex_100g,22828.0,22458.0
2025-10-26T02:15:55+03:00,topgold_100g,22749.0,22749.0
2025-10-26T02:15:55+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T02:15:55+03:00,tavex_1g,256.0,232.0
2025-10-26T02:15:55+03:00,tavex_100g,22828.0,22458.0
2025-10-26T02:27:13+03:00,topgold_100g,22749.0,22749.0
2025-10-26T02:27:13+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T02:27:13+03:00,tavex_1g,256.0,232.0
2025-10-26T02:27:13+03:00,tavex_100g,22828.0,22458.0
2025-10-26T02:35:07+03:00,topgold_100g,22749.0,22749.0
2025-10-26T02:35:07+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T02:35:07+03:00,tavex_1g,256.0,232.0
2025-10-26T02:35:07+03:00,tavex_100g,22828.0,22458.0
2025-10-26T02:41:44+03:00,topgold_100g,22749.0,22749.0
2025-10-26T02:41:44+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T02:41:44+03:00,tavex_1g,256.0,232.0
2025-10-26T02:41:44+03:00,tavex_100g,22828.0,22458.0
2025-10-26T02:47:48+03:00,topgold_100g,22749.0,22749.0
2025-10-26T02:47:48+03:00,zlatenrezerv_100g,22766.98,22364.55
2025-10-26T02:47:48+03:00,tavex_1g,256.0,232.0
2025-10-26T02:47:48+03:00,tavex_100g,22828.0,22458.0
